SPECIESNAME,YEAR,AREA,REGION,COUNT
Northern Shoveler,1997,89,Upper west coast,0
Northern Shoveler,1997,8a,Other interior highlands,210
Northern Shoveler,1997,9,Northwen Highlands,120
Northern Shoveler,1997,90,Upper west coast,200
Northern Shoveler,1997,9a,Other interior highlands,0
Northern Shoveler,2000,1,Northwen Highlands,30
Northern Shoveler,2000,10,Northwen Highlands,0
Northern Shoveler,2000,11,Northwen Highlands,3146
Northern Shoveler,2000,12,Northwen Highlands,5
Northern Shoveler,2000,13,Northwen Highlands,0
Northern Shoveler,2000,14,Northwen Highlands,5
Northern Shoveler,2000,15,Northwen Highlands,90
Northern Shoveler,2000,17,Northwen Highlands,0
Northern Shoveler,2000,18,Northwen Highlands,0
Northern Shoveler,2000,19,Northwen Highlands,2195
Northern Shoveler,2000,2,Northwen Highlands,90
Northern Shoveler,2000,21,Northwen Highlands,1241
Northern Shoveler,2000,22,Northwen Highlands,3645
Northern Shoveler,2000,23,Northwen Highlands,55
Northern Shoveler,2000,24,Northwen Highlands,35
Northern Shoveler,2000,25,Northwen Highlands,0
Northern Shoveler,2000,26,Northwen Highlands,0
Northern Shoveler,2000,27,Northwen Highlands,115
Northern Shoveler,2000,28,Northwen Highlands,0
Northern Shoveler,2000,29,Northwen Highlands,0
Northern Shoveler,2000,3,Northwen Highlands,0
Northern Shoveler,2000,30,Central High,60
Northern Shoveler,2000,32,Central High,425
Northern Shoveler,2000,33,Central High,12
Northern Shoveler,2000,34,Central High,610
Northern Shoveler,2000,35,Central High,165
Northern Shoveler,2000,36,Central High,99
Northern Shoveler,2000,37,Central High,1195
Northern Shoveler,2000,38,Central High,85
Northern Shoveler,2000,39,Central High,145
Northern Shoveler,2000,4,Northwen Highlands,15
Northern Shoveler,2000,41,Central High,14430
Northern Shoveler,2000,42,Central High,355
Northern Shoveler,2000,43,Central High,10
Northern Shoveler,2000,44,Central High,155
Northern Shoveler,2000,45,Central High,80
Northern Shoveler,2000,46,Central High,8
Northern Shoveler,2000,47,Central High,6630
Northern Shoveler,2000,48,Central High,235
Northern Shoveler,2000,49,Central High,130
Northern Shoveler,2000,5,Northwen Highlands,5
Northern Shoveler,2000,50,Central High,1935
Northern Shoveler,2000,53,Lower West Coast,5
Northern Shoveler,2000,54,Lower West Coast,563
Northern Shoveler,2000,56,Lower West Coast,0
Northern Shoveler,2000,57,Lower West Coast,567
Northern Shoveler,2000,58,Lower West Coast,150
Northern Shoveler,2000,59,Lower West Coast,210
Northern Shoveler,2000,60,Lower West Coast,10
Northern Shoveler,2000,61,Lower West Coast,65
Northern Shoveler,2000,62,Lower West Coast,430
Northern Shoveler,2000,63,Lower West Coast,6020
Northern Shoveler,2000,64,Lower West Coast,1145
Northern Shoveler,2000,65,East Coast,26170
Northern Shoveler,2000,66,East Coast,1110
Northern Shoveler,2000,67,East Coast,1192
Northern Shoveler,2000,68,East Coast,1148
Northern Shoveler,2000,69,East Coast,1415
Northern Shoveler,2000,7,Northwen Highlands,2219
Northern Shoveler,2000,70,East Coast,3124
Northern Shoveler,2000,71,East Coast,2596
Northern Shoveler,2000,72,Upper west coast,3400
Northern Shoveler,2000,73,Upper west coast,0
Northern Shoveler,2000,74,Upper west coast,0
Northern Shoveler,2000,75,Upper west coast,0
Northern Shoveler,2000,76,Upper west coast,13400
Northern Shoveler,2000,77,Upper west coast,3900
Northern Shoveler,2000,78,Upper west coast,10375
Northern Shoveler,2000,79,Upper west coast,10
Northern Shoveler,2000,8,Northwen Highlands,10
Northern Shoveler,2000,80,Upper west coast,52050
Northern Shoveler,2000,81,Upper west coast,6300
Northern Shoveler,2000,82,Upper west coast,28200
Northern Shoveler,2000,83,Upper west coast,500
Northern Shoveler,2000,84,Upper west coast,800
Northern Shoveler,2000,85,Upper west coast,45950
Northern Shoveler,2000,87,Upper west coast,0
Northern Shoveler,2000,88,Upper west coast,0
Northern Shoveler,2000,89,Upper west coast,0
Northern Shoveler,2000,9,Northwen Highlands,15
Northern Shoveler,2000,90,Upper west coast,0
Northern Shoveler,2006,1,Northwen Highlands,470
Northern Shoveler,2006,10,Northwen Highlands,197
Northern Shoveler,2006,11,Northwen Highlands,3973
Northern Shoveler,2006,12a,Other interior highlands,2
Northern Shoveler,2006,13a,Other interior highlands,74
Northern Shoveler,2006,14,Northwen Highlands,136
Northern Shoveler,2006,17,Northwen Highlands,24
Northern Shoveler,2006,19,Northwen Highlands,750
Northern Shoveler,2006,2,Northwen Highlands,1496
Northern Shoveler,2006,21,Northwen Highlands,1737
Northern Shoveler,2006,21a,Other interior highlands,2
Northern Shoveler,2006,22,Northwen Highlands,551
Northern Shoveler,2006,22a,Other interior highlands,72
Northern Shoveler,2006,23,Northwen Highlands,67
Northern Shoveler,2006,24,Northwen Highlands,15
Northern Shoveler,2006,24a,Other interior highlands,10
Northern Shoveler,2006,25,Northwen Highlands,35
Northern Shoveler,2006,27,Northwen Highlands,20
Northern Shoveler,2006,2a,Other interior highlands,750
Northern Shoveler,2006,3,Northwen Highlands,238
Northern Shoveler,2006,30,Central High,471
Northern Shoveler,2006,30a,Other interior highlands,10
Northern Shoveler,2006,32,Central High,400
Northern Shoveler,2006,33,Central High,19
Northern Shoveler,2006,34,Central High,15
Northern Shoveler,2006,35,Central High,370
Northern Shoveler,2006,35a,Other interior highlands,30
Northern Shoveler,2006,36,Central High,760
Northern Shoveler,2006,37,Central High,1666
Northern Shoveler,2006,37a,Other interior highlands,35
Northern Shoveler,2006,38,Central High,541
Northern Shoveler,2006,39,Central High,730
Northern Shoveler,2006,4,Northwen Highlands,315
Northern Shoveler,2006,41,Central High,2097
Northern Shoveler,2006,42,Central High,565
Northern Shoveler,2006,43,Central High,145
Northern Shoveler,2006,44,Central High,755
Northern Shoveler,2006,45,Central High,995
Northern Shoveler,2006,46,Central High,45
Northern Shoveler,2006,47,Central High,2881
Northern Shoveler,2006,48,Central High,6797
Northern Shoveler,2006,49,Central High,6222
Northern Shoveler,2006,50,Central High,15
Northern Shoveler,2006,53,Lower West Coast,85
Northern Shoveler,2006,54,Lower West Coast,572
Northern Shoveler,2006,57,Lower West Coast,160
Northern Shoveler,2006,58,Lower West Coast,72
Northern Shoveler,2006,59,Lower West Coast,650
Northern Shoveler,2006,61,Lower West Coast,2920
Northern Shoveler,2006,62,Lower West Coast,2230
Northern Shoveler,2006,63,Lower West Coast,9555
Northern Shoveler,2006,64,Lower West Coast,2248
Northern Shoveler,2006,7,Northwen Highlands,1025
Northern Shoveler,2006,7a,Other interior highlands,290
Northern Shoveler,2006,8,Northwen Highlands,107
Northern Shoveler,2006,8a,Other interior highlands,290
Northern Shoveler,2006,9a,Other interior highlands,25
Redhead,1947,54,Lower West Coast,0
Redhead,1947,57,Lower West Coast,0
Redhead,1947,63,Lower West Coast,0
Redhead,1947,65,East Coast,4500
Redhead,1947,66,East Coast,464209
Redhead,1947,67,East Coast,0
Redhead,1947,68,East Coast,0
Redhead,1947,69,East Coast,0
Redhead,1947,70,East Coast,0
Redhead,1947,71,East Coast,0
Redhead,1947,72,Upper west coast,0
Redhead,1947,74,Upper west coast,1680
Redhead,1947,79,Upper west coast,30036
Redhead,1947,84,Upper west coast,24553
Redhead,1947,86,Upper west coast,0
Redhead,1947,87,Upper west coast,0
Redhead,1947,88,Upper west coast,0
Redhead,1948,17a,Other interior highlands,145
Redhead,1948,31,Central High,0
Redhead,1948,32,Central High,0
Redhead,1948,36,Central High,100
Redhead,1948,43,Central High,0
Redhead,1948,46,Central High,0
Redhead,1948,47,Central High,0
Redhead,1948,54,Lower West Coast,270
Redhead,1948,57,Lower West Coast,0
Redhead,1948,63,Lower West Coast,0
Redhead,1948,65,East Coast,350
Redhead,1948,66,East Coast,216781
Redhead,1948,67,East Coast,681
Redhead,1948,68,East Coast,128
Redhead,1948,69,East Coast,1270
Redhead,1948,70,East Coast,0
Redhead,1948,71,East Coast,0
Redhead,1948,72,Upper west coast,0
Redhead,1948,74,Upper west coast,3835
Redhead,1948,79,Upper west coast,21116
Redhead,1948,84,Upper west coast,0
Redhead,1948,86,Upper west coast,411
Redhead,1948,87,Upper west coast,0
Redhead,1948,88,Upper west coast,0
Redhead,1949,31,Central High,0
Redhead,1949,32,Central High,0
Redhead,1949,36,Central High,15
Redhead,1949,43,Central High,0
Redhead,1949,46,Central High,0
Redhead,1949,54,Lower West Coast,100
Redhead,1949,57,Lower West Coast,90
Redhead,1949,57a,Other interior highlands,0
Redhead,1949,60a,Other interior highlands,0
Redhead,1949,63,Lower West Coast,0
Redhead,1949,65,East Coast,0
Redhead,1949,66,East Coast,109550
Redhead,1949,67,East Coast,0
Redhead,1949,68,East Coast,800
Redhead,1949,69,East Coast,285
Redhead,1949,70,East Coast,0
Redhead,1949,71,East Coast,207
Redhead,1949,72,Upper west coast,0
Redhead,1949,74,Upper west coast,25210
Redhead,1949,79,Upper west coast,13030
Redhead,1949,84,Upper west coast,612
Redhead,1949,86,Upper west coast,100
Redhead,1949,87,Upper west coast,0
Redhead,1949,88,Upper west coast,0
Redhead,1950,36,Central High,30
Redhead,1950,43,Central High,0
Redhead,1950,46,Central High,0
Redhead,1950,54,Lower West Coast,0
Redhead,1950,57,Lower West Coast,0
Redhead,1950,63,Lower West Coast,0
Redhead,1950,65,East Coast,0
Redhead,1950,66,East Coast,20916
Redhead,1950,67,East Coast,0
Redhead,1950,68,East Coast,550
Redhead,1950,69,East Coast,0
Redhead,1950,70,East Coast,0
Redhead,1950,71,East Coast,0
Redhead,1950,72,Upper west coast,0
Redhead,1950,74,Upper west coast,8630
Redhead,1950,79,Upper west coast,1223
Redhead,1950,84,Upper west coast,382
Redhead,1950,86,Upper west coast,0
Redhead,1950,87,Upper west coast,1100
Redhead,1950,88,Upper west coast,0
Redhead,1951,11,Northwen Highlands,0
Redhead,1951,16,Northwen Highlands,0
Redhead,1951,21,Northwen Highlands,0
Redhead,1951,3,Northwen Highlands,0
Redhead,1951,31,Central High,0
Redhead,1951,32,Central High,0
Redhead,1951,33,Central High,0
Redhead,1951,36,Central High,0
Redhead,1951,37,Central High,150
Redhead,1951,43,Central High,0
Redhead,1951,44,Central High,0
Redhead,1951,45,Central High,0
Redhead,1951,46,Central High,3360
Redhead,1951,47,Central High,2800
Redhead,1951,51a,Other interior highlands,0
Redhead,1951,54,Lower West Coast,1190
Redhead,1951,57,Lower West Coast,380
Redhead,1951,60a,Other interior highlands,0
Redhead,1951,63,Lower West Coast,200
Redhead,1951,65,East Coast,0
Redhead,1951,66,East Coast,24850
Redhead,1951,67,East Coast,4960
Redhead,1951,68,East Coast,340
Redhead,1951,69,East Coast,0
Redhead,1951,70,East Coast,0
Redhead,1951,71,East Coast,0
Redhead,1951,72,Upper west coast,0
Redhead,1951,74,Upper west coast,8505
Redhead,1951,79,Upper west coast,7480
Redhead,1951,84,Upper west coast,26
Redhead,1951,86,Upper west coast,1190
Redhead,1951,87,Upper west coast,0
Redhead,1951,88,Upper west coast,0
Redhead,1952,11,Northwen Highlands,0
Redhead,1952,16,Northwen Highlands,0
Redhead,1952,21,Northwen Highlands,0
Redhead,1952,31,Central High,0
Redhead,1952,32,Central High,0
Redhead,1952,33,Central High,0
Redhead,1952,36,Central High,0
Redhead,1952,37,Central High,0
Redhead,1952,4,Northwen Highlands,0
Redhead,1952,41,Central High,50
Redhead,1952,43,Central High,0
Redhead,1952,44,Central High,0
Redhead,1952,45,Central High,0
Redhead,1952,46,Central High,400
Redhead,1952,47,Central High,30
Redhead,1952,50,Central High,0
Redhead,1952,51a,Other interior highlands,0
Redhead,1952,53,Lower West Coast,0
Redhead,1952,53a,Other interior highlands,0
Redhead,1952,54,Lower West Coast,5
Redhead,1952,55,Lower West Coast,0
Redhead,1952,56,Lower West Coast,575
Redhead,1952,57,Lower West Coast,0
Redhead,1952,58,Lower West Coast,0
Redhead,1952,59,Lower West Coast,0
Redhead,1952,60,Lower West Coast,0
Redhead,1952,60a,Other interior highlands,460
Redhead,1952,61,Lower West Coast,0
Redhead,1952,62,Lower West Coast,0
Redhead,1952,63,Lower West Coast,700
Redhead,1952,64,Lower West Coast,0
Redhead,1952,65,East Coast,0
Redhead,1952,66,East Coast,57188
Redhead,1952,67,East Coast,0
Redhead,1952,68,East Coast,0
Redhead,1952,69,East Coast,464
Redhead,1952,70,East Coast,0
Redhead,1952,71,East Coast,0
Redhead,1952,72,Upper west coast,0
Redhead,1952,74,Upper west coast,4190
Redhead,1952,79,Upper west coast,5550
Redhead,1952,84,Upper west coast,19640
Redhead,1952,86,Upper west coast,5
Redhead,1952,87,Upper west coast,0
Redhead,1952,88,Upper west coast,500
Redhead,1953,1,Northwen Highlands,0
Redhead,1953,11,Northwen Highlands,0
Redhead,1953,16,Northwen Highlands,0
Redhead,1953,21,Northwen Highlands,0
Redhead,1953,31,Central High,0
Redhead,1953,32,Central High,0
Redhead,1953,33,Central High,0
Redhead,1953,36,Central High,0
Redhead,1953,41,Central High,0
Redhead,1953,43,Central High,0
Redhead,1953,45,Central High,0
Redhead,1953,46,Central High,150
Redhead,1953,47,Central High,0
Redhead,1953,48,Central High,0
Redhead,1953,49,Central High,0
Redhead,1953,50,Central High,4000
Redhead,1953,51,Central High,0
Redhead,1953,52,Central High,0
Redhead,1953,52a,Central High,0
Redhead,1953,6,Northwen Highlands,0
Redhead,1953,60,Lower West Coast,0
Redhead,1953,60a,Other interior highlands,0
Redhead,1953,61,Lower West Coast,0
Redhead,1953,62,Lower West Coast,0
Redhead,1953,63,Lower West Coast,0
Redhead,1953,64,Lower West Coast,7600
Redhead,1953,65,East Coast,0
Redhead,1953,66,East Coast,98650
Redhead,1953,67,East Coast,0
Redhead,1953,68,East Coast,500
Redhead,1953,69,East Coast,0
Redhead,1953,70,East Coast,0
Redhead,1953,71,East Coast,0
Redhead,1953,72,Upper west coast,0
Redhead,1953,74,Upper west coast,2500
Redhead,1953,79,Upper west coast,11400
Redhead,1953,84,Upper west coast,3100
Redhead,1953,86,Upper west coast,0
Redhead,1953,87,Upper west coast,0
Redhead,1953,88,Upper west coast,140
Redhead,1954,11,Northwen Highlands,0
Redhead,1954,16,Northwen Highlands,50
Redhead,1954,21,Northwen Highlands,0
Redhead,1954,31,Central High,0
Redhead,1954,32,Central High,0
Redhead,1954,33,Central High,0
Redhead,1954,36,Central High,0
Redhead,1954,41,Central High,0
Redhead,1954,43,Central High,0
Redhead,1954,44,Central High,0
Redhead,1954,45,Central High,0
Redhead,1954,46,Central High,25
Redhead,1954,47,Central High,0
Redhead,1954,48,Central High,0
Redhead,1954,49,Central High,0
Redhead,1954,50,Central High,0
Redhead,1954,51,Central High,0
Redhead,1954,52,Central High,0
Redhead,1954,54,Lower West Coast,50
Redhead,1954,60,Lower West Coast,0
Redhead,1954,60a,Other interior highlands,0
Redhead,1954,61,Lower West Coast,0
Redhead,1954,61a,Other interior highlands,0
Redhead,1954,62,Lower West Coast,0
Redhead,1954,63,Lower West Coast,0
Redhead,1954,64,Lower West Coast,0
Redhead,1954,65,East Coast,0
Redhead,1954,66,East Coast,93200
Redhead,1954,67,East Coast,0
Redhead,1954,68,East Coast,400
Redhead,1954,69,East Coast,0
Redhead,1954,70,East Coast,0
Redhead,1954,71,East Coast,0
Redhead,1954,74,Upper west coast,5225
Redhead,1954,78,Upper west coast,13125
Redhead,1954,79,Upper west coast,3893
Redhead,1954,81,Upper west coast,3131
Redhead,1954,82,Upper west coast,0
Redhead,1954,83,Upper west coast,0
Redhead,1954,84,Upper west coast,960
Redhead,1954,85,Upper west coast,5650
Redhead,1954,86,Upper west coast,50
Redhead,1954,88,Upper west coast,0
Redhead,1954,89,Upper west coast,0
Redhead,1954,90,Upper west coast,0
Redhead,1955,11,Northwen Highlands,0
Redhead,1955,14,Northwen Highlands,0
Redhead,1955,16,Northwen Highlands,410
Redhead,1955,21,Northwen Highlands,0
Redhead,1955,31,Central High,0
Redhead,1955,32,Central High,0
Redhead,1955,33,Central High,0
Redhead,1955,36,Central High,100
Redhead,1955,41,Central High,0
Redhead,1955,43,Central High,0
Redhead,1955,44,Central High,0
Redhead,1955,45,Central High,0
Redhead,1955,46,Central High,0
Redhead,1955,47,Central High,0
Redhead,1955,48,Central High,0
Redhead,1955,49,Central High,0
Redhead,1955,50,Central High,0
Redhead,1955,51,Central High,200
Redhead,1955,52,Central High,0
Redhead,1955,6,Northwen Highlands,0
Redhead,1955,60a,Other interior highlands,0
Redhead,1955,61,Lower West Coast,0
Redhead,1955,62,Lower West Coast,0
Redhead,1955,63,Lower West Coast,0
Redhead,1955,64,Lower West Coast,0
Redhead,1955,65,East Coast,0
Redhead,1955,66,East Coast,57700
Redhead,1955,67,East Coast,60
Redhead,1955,68,East Coast,100
Redhead,1955,69,East Coast,0
Redhead,1955,70,East Coast,0
Redhead,1955,71,East Coast,0
Redhead,1955,74,Upper west coast,1900
Redhead,1955,78,Upper west coast,8950
Redhead,1955,79,Upper west coast,12600
Redhead,1955,81,Upper west coast,750
Redhead,1955,82,Upper west coast,0
Redhead,1955,83,Upper west coast,0
Redhead,1955,84,Upper west coast,950
Redhead,1955,85,Upper west coast,0
Redhead,1955,86,Upper west coast,10
Redhead,1955,88,Upper west coast,0
Redhead,1955,89,Upper west coast,0
Redhead,1955,90,Upper west coast,0
Redhead,1956,11,Northwen Highlands,0
Redhead,1956,14,Northwen Highlands,0
Redhead,1956,16,Northwen Highlands,0
Redhead,1956,21,Northwen Highlands,100
Redhead,1956,31,Central High,0
Redhead,1956,32,Central High,0
Redhead,1956,33,Central High,0
Redhead,1956,36,Central High,0
Redhead,1956,41,Central High,0
Redhead,1956,43,Central High,0
Redhead,1956,44,Central High,0
Redhead,1956,45,Central High,0
Redhead,1956,46,Central High,0
Redhead,1956,47,Central High,1010
Redhead,1956,48,Central High,0
Redhead,1956,49,Central High,0
Redhead,1956,50,Central High,0
